Temperature,xSI_LIQ,xAL_LIQ,xS_LIQ,xNB_LIQ,xTI_LIQ,xC_LIQ,xB_LIQ,xMN_LIQ,xMO_LIQ,xCR_LIQ,xCO_LIQ,xFE_LIQ,xCU_LIQ,xNI_LIQ
1472.0,0.002081940856521647,0.0066019637284242105,0.0037588997939571175,0.06636556894422259,0.030022742582190464,0.002226328877601413,0.028831180066702388,0.0006994078310794178,0.030247361334466115,0.19257455180023408,0.0006028115664101826,0.15500904681416122,0.0007236117951008981,0.48025458400892806
1472.7309797019193,0.002080220613876136,0.006603213625617021,0.003777194221701566,0.06637173236743095,0.029995709494409557,0.0022349352797949073,0.028866539841646777,0.0006994912344227594,0.030266753837609035,0.19261442429605724,0.0006029963476458028,0.15499473284043958,0.0007236210414365445,0.48016843495791234
1472.774086560212,0.002079508056900639,0.006605331186222288,0.003778913186727279,0.06634151926751757,0.029996980642558173,0.0022359880865836577,0.028870871742122415,0.0006994425334596466,0.030256125317926288,0.19262475289011552,0.000603011435074481,0.1550095860239899,0.0007238354747650439,0.48017413415603705
1472.7740865603328,0.002079508056897384,0.006605331186221797,0.0037789131867389633,0.06634151926745532,0.029996980642489658,0.002235988086587781,0.028870871742154962,0.0006994425334584415,0.03025612531793961,0.19262475289015962,0.000603011435074575,0.1550095860240274,0.0007238354747653984,0.480174134156029
1473.34,0.0020956067857985567,0.006638759547550918,0.0037957738240425192,0.066408813955998,0.029854874220030025,0.002245012797645807,0.02851969601105706,0.0006989046134632934,0.030217482618096734,0.19272802912014841,0.0006029694190047599,0.15511111051709642,0.0007254659983749395,0.4803575005716927
1474.6799999999998,0.002134158186460306,0.006718541834383259,0.003835809526159378,0.06656724268370881,0.02952065819232063,0.002266420606482857,0.027686926371602867,0.0006976163119070652,0.030125355788087223,0.19296903973085394,0.0006028597255404771,0.1553495036005227,0.0007293351607390525,0.4807965322812312
1476.0199999999998,0.002173321581931842,0.006799213650163519,0.003876001188792855,0.06672435930426601,0.029189613533254805,0.0022878812297622607,0.026852436414978587,0.0006963077044341762,0.030032357581906446,0.19320512654025987,0.0006027358279089567,0.15558509883570346,0.0007332160229096179,0.4812423305837276
1477.3599999999997,0.0022131022706267474,0.006880781304365692,0.003916346649021347,0.06688012931387047,0.028861714113083435,0.002309392854071899,0.02601625386683948,0.0006949790513611949,0.029938499816492083,0.1934363432675037,0.0006025979098631532,0.1558179178628522,0.0007371085813267398,0.4816948331387217
1478.6999999999996,0.002253505046088355,0.006963250775136743,0.00395684383211374,0.0670345137935251,0.028536935449961994,0.002330953712019501,0.025178411680909688,0.0006936306232516316,0.029843794059577135,0.1936627440450237,0.0006024461588642413,0.15604798276361864,0.0007410128315721517,0.4821539752283375
1480.0399999999995,0.002294534100428331,0.0070466276604609634,0.003997490784055666,0.06718746871211997,0.028215254816734283,0.0023525620998686107,0.02433894872736388,0.0006922627027598113,0.029748251596893066,0.19388438365212654,0.0006022807672052855,0.15627531630192054,0.0007449287695014676,0.4826196893085616
1481.3799999999994,0.0023361929082126045,0.007130917120392781,0.004038285711135738,0.06733894407930453,0.02789665137510619,0.002374216398946235,0.023497910624280628,0.0006908755868228131,0.029651883390173602,0.194101317791879,0.0006021019333424876,0.1564999422120415,0.0007488563926445036,0.48309190447571765
1482.7199999999993,0.002378484085859685,0.007216123808132515,0.0040792270283709214,0.06748888290955261,0.027581106344180383,0.0023959151017722592,0.022655350748845667,0.0006894695892913642,0.029554700023641016,0.19431360342248544,0.0006019098634872411,0.15672188554606012,0.0007527957019418437,0.48357054582637915
1484.0599999999993,0.002421409220166147,0.007302251787070784,0.0041203134191026515,0.06763721994774374,0.02726860321210776,0.002417656844146433,0.021811331475555036,0.0006880450441161851,0.02945671163596196,0.19452129915755237,0.0006017047735287916,0.15694117309640115,0.0007567467039060386,0.48405553368264087
1485.3999999999992,0.002464968657467609,0.007389304429942171,0.004161543908788244,0.06778388008899823,0.02695912800355275,0.0024394404448335287,0.020965925705034864,0.0006866023092464078,0.029357927833672415,0.19472446575408758,0.0006014868913789359,0.15715783391400795,0.0007607094133250942,0.4845467826456644
1486.739999999999,0.002509161242430136,0.007477284295127543,0.004202917957056009,0.06792877640803129,0.026652669617247323,0.0024612649549735095,0.020119218764720184,0.0006851417714420546,0.02925835758091378,0.19492316671351756,0.0006012564598595103,0.15737189994961698,0.0007646838566574874,0.4850442004284066
1488.079999999999,0.002553983991484138,0.007566192973298528,0.0042444355733895,0.06807180767921311,0.02634922025592184,0.002483129720127733,0.019271310793543647,0.0006836638522772562,0.02915800905838932,0.19511746902912705,0.0006010137402950131,0.15758340685455732,0.0007686700763269531,0.4855476864020486
1489.419999999999,0.00259943168091214,0.007656030895323686,0.004286097463744504,0.06821285523163924,0.02604877597602673,0.0025050344588375766,0.018422319759294026,0.0006821690157027399,0.029056889482169692,0.19530744412531728,0.0006007590170288154,0.15779239499040187,0.0007726681361877374,0.48605712976741383
1490.7599999999989,0.0026454963222302197,0.007746797089006409,0.0043279052180488975,0.0683517789244528,0.02575133739586948,0.0025269793630197717,0.0175723853125925,0.0006806577776739192,0.028955004869447836,0.19549316905058492,0.0006004926031612646,0.15799891071483657,0.0007766781285346278,0.48657240723054057
1492.0999999999988,0.0026921664871869247,0.007838488867487817,0.00436986155231773,0.06848841194711883,0.025456910615006628,0.0025489652275429166,0.01672167375846002,0.0006791307185421159,0.028852359733510996,0.19567472800965807,0.0006002148479220468,0.15820300803658074,0.0007807001831685775,0.4870933800154967
1493.4399999999987,0.0027394264298368286,0.0079311014253369,0.004411970624583704,0.06862255403251379,0.025165508418528968,0.0025709936192561413,0.015870384537458794,0.000677588499184313,0.028748956683194885,0.19585221435404945,0.000599926146251219,0.15840475076903615,0.0007847344792294772,0.48761988998153943
1494.7799999999986,0.0027872549315394236,0.00802462730844063,0.004454238451791189,0.06875396250099265,0.024877151869935304,0.0025930671000013333,0.01501875876983226,0.0006760318822507895,0.028644795891870745,0.19602573319973096,0.0005996269514026332,0.1586042153660433,0.0007887812607950639,0.4881517545153737
1496.1199999999985,0.0028356237628603662,0.008119055709114979,0.004496673466581391,0.06888234030304789,0.02459187244069177,0.0026151895244614248,0.01416709065442053,0.0006744617605074033,0.02853987438600407,0.19619540491355114,0.0005993177917335389,0.15880149470224553,0.0007928408576694072,0.48868875972711046
1497.0764748344686,0.002870459093262793,0.008187001352287783,0.004527071560491509,0.06897192107461081,0.02439014985800137,0.0026310131523924365,0.013559352341065953,0.0006733333466862267,0.02846451375490771,0.19631423802444753,0.000599091364353609,0.1589410358271153,0.0007957466241326763,0.4890750726262444
1497.07647488893,0.002870459095237491,0.008187001356148237,0.004527071562234679,0.06897192107957059,0.02439014984656347,0.0026310131533046543,0.01355935230667492,0.0006733333466209503,0.028464513750626707,0.19631423803117926,0.0005990913643407451,0.15894103583502173,0.0007957466242978772,0.4890750726481787
1497.4599999999984,0.0028866504832761775,0.008210644240671059,0.004466604282906512,0.06901014121312685,0.024331349109147585,0.0026372288234578632,0.013381748461755822,0.0006730082715987028,0.028438480045244116,0.196332103270381,0.0005990937560073504,0.15898157400568516,0.0007964446081353122,0.4892549294286065
1498.7999999999984,0.0029437014767735243,0.008293590643329827,0.004255871977201379,0.06914226510294709,0.024126685676938802,0.002658976599691636,0.012761220097062575,0.0006718658897100267,0.028347301057209187,0.19639395997519965,0.0005990978383380166,0.15912221208573538,0.000798885243721659,0.4898843663361411
1500.1399999999983,0.003001477128224943,0.00837705349221426,0.004045991227595616,0.0692720083732365,0.023923269577653818,0.002680774794412206,0.012140889247832798,0.0006707134839699477,0.028255778881797533,0.19645499354607415,0.0005990955254029801,0.15926134241705317,0.0008013290955401608,0.4905152832089919
1501.4799999999982,0.003059942965066182,0.008461013761067187,0.003836997311115663,0.06939909442436061,0.023721148080224908,0.002702627774902117,0.011521040460919193,0.0006695513970119551,0.028163909757003624,0.19651528631954535,0.000599087195064769,0.15939903864116764,0.0008037765310754972,0.49114748538147535
1502.8199999999981,0.0031190551937013635,0.008545449419543934,0.0036289384952344914,0.06952319164822293,0.023520373620407636,0.002724541539141135,0.010902002834463579,0.0006683800100684691,0.028071687252599002,0.1965749416363775,0.0005990732970292729,0.15953539658158464,0.0008062280982144437,0.49178074037341174
1504.159999999998,0.0031787582653117928,0.008630334757537323,0.0034218797662741085,0.06964389872223288,0.02332100516065767,0.002746524161030793,0.010284161256593368,0.0006671997506888515,0.027979101452345122,0.19663408927188555,0.0005990543706346547,0.15967054015809445,0.0008086845768746967,0.49241476832983894
1505.499999999998,0.0032389816603831502,0.008715639494764888,0.003215907780041486,0.06976072515137559,0.023123109978710327,0.0027685863804293724,0.009667971251123234,0.0006660111028176289,0.027886137870966044,0.19669289262257444,0.0005990310683725498,0.15980462921716465,0.0008111470472579645,0.4930492293740188
1506.8399999999979,0.003299635600918562,0.008801327594942072,0.0030111374920595694,0.06987306528654677,0.022926766039551228,0.0027907423930649713,0.009053978772442097,0.000664814620071195,0.027792776006899216,0.1967515583069681,0.0005990041872980735,0.15993786999926773,0.0008136169808595086,0.49368370671911066
1508.1799999999978,0.0033606052808369848,0.008887355670469483,0.0028077211117969528,0.06998016332580974,0.02273206516506897,0.0028130109185376053,0.008442846837806432,0.0006636109433668763,0.0276989873914474,0.1968103491085018,0.0005989747113765915,0.16007052926165166,0.0008160963628174298,0.4943176839105121
1509.5199999999977,0.0034217430388749728,0.008973670816376263,0.00260586028819534,0.07008106579064176,0.022539117297789252,0.0028354166577191924,0.007835391650712748,0.000662400824481396,0.027604732938160154,0.1968696015687306,0.0005989438690768679,0.1602029534963389,0.0008185878575966287,0.49495051390530587
1510.8599999999976,0.0034828576719526916,0.009060207647203337,0.00240582279295654,0.07017455658931943,0.02234805625913083,0.0028579922971436232,0.007232631910098444,0.0006611851576441936,0.027509959318565404,0.1969297500612973,0.0005989132122626808,0.16033559526483254,0.0008210950345697967,0.49558137678302316
1512.1999999999975,0.0035436997945455617,0.009146884224590117,0.0022079654349383003,0.07025906798892868,0.02215904752984337,0.0028807812804292543,0.006635856344614458,0.0006599650218714179,0.02741459398956986,0.19699135985868124,0.0005988847247328031,0.16046904943706608,0.0008236226758209815,0.4962092216943678
1513.5399999999975,0.0036039418198601913,0.009233596462363408,0.002012765471333434,0.07033255879635338,0.021972298693820454,0.0029038416434386746,0.006046716021715792,0.0006587417371975913,0.02731853838279896,0.19705517249091142,0.0005988609714694218,0.16060410302400133,0.0008261771946226541,0.49683268729011304
1514.8799999999974,0.0036631508933296065,0.00932021050916602,0.0018208631946190267,0.07039234952389987,0.02178807319886118,0.0029272512844886953,0.00546734909224977,0.0006575169376920987,0.027221658676785117,0.19712216733118362,0.0005988453019940414,0.1607418030678721,0.0008287671965921417,0.4974499937912666
1516.2199999999973,0.003720753312433428,0.009406552629440209,0.0016331181071658097,0.07043490549883849,0.021606707753001164,0.00295111505644023,0.004900544651359016,0.0006562926616828426,0.02712377363033136,0.1971936430369782,0.0005988421207227233,0.16088354686927078,0.000831404208121835,0.49805880046421386
1517.5599999999972,0.0037759905229375933,0.009492396470971828,0.0014506787449333229,0.07045556825530712,0.02142863243636549,0.0029755738715825956,0.004349945136472223,0.0006550714516949295,0.02702463946183125,0.19727131923243849,0.0005988572274960714,0.16103119555552592,0.0008341035581426514,0.4986560280743006
1518.8999999999971,0.0038278716047070015,0.009577448841349914,0.0012750587863196129,0.070448264775338,0.021254389370326286,0.0030008152601710947,0.003820264279603432,0.0006538564370275345,0.026923933358599928,0.19735744835236183,0.0005988981986914088,0.1611872009971126,0.0008368852880170042,0.49923766445037426
1520.239999999997,0.003875138302935593,0.009661337948303367,0.0011081950927039888,0.07040529292073107,0.021084639471199686,0.0030270829241840595,0.003317446950147179,0.0006526488421089038,0.026821241357106552,0.19745490357282894,0.0005989747021644462,0.16135470963729276,0.0008397747007740759,0.49979861357751937
1521.579999999997,0.003916279432758619,0.009743614675929638,0.0009524284987166703,0.07031740067828424,0.020920131958591492,0.0030546790460271116,0.0028485941290497664,0.0006514577390014231,0.026716060316193137,0.19756715726460028,0.0005990984761664825,0.1615375563911837,0.0008428018240821399,0.5003327395694156
1522.919999999997,0.003949651226972478,0.009823780592076971,0.0008103235278333934,0.07017451995913268,0.020761612894170434,0.0030839488433944064,0.002421405760482375,0.0006502844705896529,0.026607839472528587,0.1976980321414114,0.0005992825805103166,0.1617400087439146,0.0008459983381078865,0.500833311448875
1524.2599999999968,0.003973755479383217,0.009901360783140412,0.0006842375271637303,0.06996745288551891,0.020609641866061224,0.0031152362013318335,0.0020428819009607646,0.0006491315490317496,0.026496070673426308,0.19785108922896674,0.0005995394755141638,0.16196612473132665,0.0008493912611171017,0.5012940864370571
1525.5999999999967,0.003987635076133633,0.00997601137637521,0.0005757034875304537,0.0696902857769485,0.02046436385784679,0.003148813669360818,0.001717485379769063,0.000647998833693389,0.026380420714425194,0.19802874082858402,0.000599878170933998,0.16221879810564582,0.0008529942487066088,0.5017108704740465
1526.9399999999966,0.0039912007053126,0.010047614301264414,0.0004849122578202726,0.06934239513800616,0.02032535468565215,0.00318481672781558,0.0014456241879651967,0.0006468827067655252,0.02626084117355624,0.1982314908899179,0.0006003017173014051,0.16249892102486183,0.0008568008432034928,0.5020828436405571
1528.2799999999966,0.0039852653093563,0.010116297225811808,0.00041064517688214864,0.06892868211021945,0.020191662170636747,0.0032232237158720317,0.0012234910996405837,0.0006457764266042342,0.02613758106331273,0.19845780948148234,0.0006008066862474463,0.16280521420947588,0.000860784452703248,0.5024127608717551
1529.6199999999965,0.003971258978237924,0.010182366219725444,0.00035070646485239204,0.0684578569218623,0.02006202975401367,0.0032638929913064614,0.0010443875099141059,0.0006446715228498837,0.02601109244107138,0.19870472527479147,0.0006013849671739534,0.16313483208062618,0.0008649053042824118,0.5027058895692925
1530.9599999999964,0.003950825685557302,0.010246201464952618,0.000302546528921778,0.06793999014618535,0.019935161127445217,0.0033066273339686044,0.0009005976282396575,0.0006435593735405867,0.0258818959495408,0.1989687048758933,0.0006020265398200238,0.16348429250896446,0.0008691196652835005,0.5029684511716869
1532.2999999999963,0.003925513155254762,0.01030817302527185,0.00026374657342640513,0.06738461795535501,0.019809901594162176,0.003351228570114157,0.00078483244065854,0.0006424322488443265,0.025750477080429858,0.1992463474967517,0.0006027217079626779,0.16385022408761296,0.0008733866831814936,0.5032063973809742
1533.6399999999962,0.0038966233882365272,0.010368597325554396,0.00023225597295781404,0.0667998193617371,0.01968531002272194,0.003397527458727481,0.0006909289350319391,0.0006412836969761579,0.02561723602703169,0.19953473314933037,0.0006034622485340787,0.16422974922422395,0.000877671515612135,0.5034248016733242
1534.9799999999962,0.003865183676837231,0.010427725704339303,0.00020644220279316023,0.06619202685342342,0.019560657238277025,0.0034453930754778485,0.0006139898052059614,0.0006401085014670671,0.02548247784987341,0.19983150388787507,0.0006042417086705217,0.16462058177711672,0.0008819457743575098,0.5036277219442857
1536.319999999996,0.00383197691069256,0.010485749576875925,0.00018504744356104874,0.06556620056741404,0.0194353926320336,0.0034947310955388733,0.0005502469909462467,0.0006389024607558606,0.025346422520296622,0.2001348098231757,0.0006050552631551429,0.1650209777339651,0.0008861866953384753,0.503818300286251
1537.659999999996,0.0037975897113885137,0.010542811238758837,0.00016711627776235693,0.06492611397167725,0.0193091045881756,0.003545477967584412,0.0004968413737167045,0.0006376621394801562,0.02520922095567412,0.20044321142535645,0.000605899424090365,0.16542963671542865,0.0008903759607023044,0.5039989382502044
